student_id,from_kid,to_kid,from_name,to_name
S0175,5,14,空间向量与立体几何,函数应用
S0175,14,15,函数应用,计数原理
S0175,15,7,计数原理,概率
S0176,17,16,集合与逻辑,复数
S0176,16,12,复数,立体几何初步
S0176,12,6,立体几何初步,函数概念与性质
S0176,6,3,函数概念与性质,三角函数
S0176,3,8,三角函数,统计
S0176,8,10,统计,指数函数
S0176,10,14,指数函数,函数应用
S0176,14,9,函数应用,平面向量及其应用
S0176,9,5,平面向量及其应用,空间向量与立体几何
S0176,5,2,空间向量与立体几何,平面解析几何
S0176,2,1,平面解析几何,一元函数导数及其应用
S0176,1,4,一元函数导数及其应用,数列
S0176,4,13,数列,幂函数
S0176,13,15,幂函数,计数原理
S0176,15,7,计数原理,概率
S0176,7,11,概率,对数函数
S0177,17,16,集合与逻辑,复数
S0177,16,12,复数,立体几何初步
S0177,12,8,立体几何初步,统计
S0177,8,15,统计,计数原理
S0177,15,7,计数原理,概率
S0177,7,6,概率,函数概念与性质
S0177,6,3,函数概念与性质,三角函数
S0177,3,10,三角函数,指数函数
S0177,10,9,指数函数,平面向量及其应用
S0177,9,5,平面向量及其应用,空间向量与立体几何
S0177,5,4,空间向量与立体几何,数列
S0177,4,2,数列,平面解析几何
S0177,2,1,平面解析几何,一元函数导数及其应用
S0177,1,14,一元函数导数及其应用,函数应用
S0177,14,11,函数应用,对数函数
S0177,11,13,对数函数,幂函数
S0178,17,16,集合与逻辑,复数
S0178,16,12,复数,立体几何初步
S0178,12,8,立体几何初步,统计
S0178,8,6,统计,函数概念与性质
S0178,6,3,函数概念与性质,三角函数
S0178,3,4,三角函数,数列
S0178,4,11,数列,对数函数
S0178,11,10,对数函数,指数函数
S0178,10,15,指数函数,计数原理
S0178,15,7,计数原理,概率
S0178,7,14,概率,函数应用
S0178,14,9,函数应用,平面向量及其应用
S0178,9,5,平面向量及其应用,空间向量与立体几何
S0178,5,1,空间向量与立体几何,一元函数导数及其应用
S0178,1,2,一元函数导数及其应用,平面解析几何
S0178,2,13,平面解析几何,幂函数
S0179,17,16,集合与逻辑,复数
S0179,16,12,复数,立体几何初步
S0179,12,8,立体几何初步,统计
S0179,8,6,统计,函数概念与性质
S0179,6,3,函数概念与性质,三角函数
S0179,3,11,三角函数,对数函数
S0179,11,9,对数函数,平面向量及其应用
S0179,9,2,平面向量及其应用,平面解析几何
S0179,2,5,平面解析几何,空间向量与立体几何
S0179,5,1,空间向量与立体几何,一元函数导数及其应用
S0179,1,4,一元函数导数及其应用,数列
S0179,4,10,数列,指数函数
S0179,10,14,指数函数,函数应用
S0179,14,15,函数应用,计数原理
S0179,15,7,计数原理,概率
S0179,7,13,概率,幂函数
S0180,17,16,集合与逻辑,复数
S0180,16,8,复数,统计
S0180,8,12,统计,立体几何初步
S0180,12,6,立体几何初步,函数概念与性质
S0180,6,3,函数概念与性质,三角函数
S0180,3,9,三角函数,平面向量及其应用
S0180,9,2,平面向量及其应用,平面解析几何
S0180,2,5,平面解析几何,空间向量与立体几何
S0180,5,1,空间向量与立体几何,一元函数导数及其应用
S0180,1,4,一元函数导数及其应用,数列
S0180,4,11,数列,对数函数
S0180,11,15,对数函数,计数原理
S0180,15,7,计数原理,概率
S0180,7,14,概率,函数应用
S0180,14,10,函数应用,指数函数
S0180,10,13,指数函数,幂函数
S0181,17,16,集合与逻辑,复数
S0181,16,12,复数,立体几何初步
S0181,12,8,立体几何初步,统计
S0181,8,6,统计,函数概念与性质
S0181,6,1,函数概念与性质,一元函数导数及其应用
S0181,1,4,一元函数导数及其应用,数列
S0181,4,3,数列,三角函数
S0181,3,11,三角函数,对数函数
S0181,11,10,对数函数,指数函数
S0181,10,15,指数函数,计数原理
S0181,15,7,计数原理,概率
S0181,7,13,概率,幂函数
S0181,13,9,幂函数,平面向量及其应用
S0181,9,2,平面向量及其应用,平面解析几何
S0181,2,5,平面解析几何,空间向量与立体几何
S0181,5,14,空间向量与立体几何,函数应用
S0182,17,16,集合与逻辑,复数
S0182,16,12,复数,立体几何初步
S0182,12,8,立体几何初步,统计
S0182,8,6,统计,函数概念与性质
S0182,6,1,函数概念与性质,一元函数导数及其应用
S0182,1,4,一元函数导数及其应用,数列
S0182,4,11,数列,对数函数
S0182,11,3,对数函数,三角函数
S0182,3,9,三角函数,平面向量及其应用
S0182,9,2,平面向量及其应用,平面解析几何
S0182,2,5,平面解析几何,空间向量与立体几何
S0182,5,14,空间向量与立体几何,函数应用
S0182,14,15,函数应用,计数原理
S0182,15,7,计数原理,概率
S0182,7,10,概率,指数函数
S0182,10,13,指数函数,幂函数
S0183,17,16,集合与逻辑,复数
S0183,16,12,复数,立体几何初步
S0183,12,8,立体几何初步,统计
S0183,8,6,统计,函数概念与性质
S0183,6,3,函数概念与性质,三角函数
S0183,3,13,三角函数,幂函数
S0183,13,10,幂函数,指数函数
S0183,10,14,指数函数,函数应用
S0183,14,15,函数应用,计数原理
S0183,15,7,计数原理,概率
S0183,7,11,概率,对数函数
S0183,11,9,对数函数,平面向量及其应用
S0183,9,5,平面向量及其应用,空间向量与立体几何
S0183,5,4,空间向量与立体几何,数列
S0183,4,1,数列,一元函数导数及其应用
S0183,1,2,一元函数导数及其应用,平面解析几何
S0184,17,16,集合与逻辑,复数
S0184,16,8,复数,统计
S0184,8,15,统计,计数原理
S0184,15,7,计数原理,概率
S0184,7,6,概率,函数概念与性质
S0184,6,4,函数概念与性质,数列
S0184,4,1,数列,一元函数导数及其应用
S0184,1,3,一元函数导数及其应用,三角函数
S0184,3,9,三角函数,平面向量及其应用
S0184,9,12,平面向量及其应用,立体几何初步
S0184,12,5,立体几何初步,空间向量与立体几何
S0184,5,2,空间向量与立体几何,平面解析几何
S0184,2,11,平面解析几何,对数函数
S0184,11,13,对数函数,幂函数
S0184,13,10,幂函数,指数函数
S0184,10,14,指数函数,函数应用
S0185,17,16,集合与逻辑,复数
S0185,16,6,复数,函数概念与性质
S0185,6,3,函数概念与性质,三角函数
S0185,3,13,三角函数,幂函数
S0185,13,10,幂函数,指数函数
S0185,10,12,指数函数,立体几何初步
S0185,12,15,立体几何初步,计数原理
S0185,15,7,计数原理,概率
S0185,7,4,概率,数列
S0185,4,11,数列,对数函数
S0185,11,8,对数函数,统计
S0185,8,9,统计,平面向量及其应用
S0185,9,2,平面向量及其应用,平面解析几何
S0185,2,1,平面解析几何,一元函数导数及其应用
S0185,1,5,一元函数导数及其应用,空间向量与立体几何
S0185,5,14,空间向量与立体几何,函数应用
S0186,17,16,集合与逻辑,复数
S0186,16,15,复数,计数原理
S0186,15,7,计数原理,概率
S0186,7,8,概率,统计
S0186,8,6,统计,函数概念与性质
S0186,6,3,函数概念与性质,三角函数
S0186,3,9,三角函数,平面向量及其应用
S0186,9,2,平面向量及其应用,平面解析几何
S0186,2,1,平面解析几何,一元函数导数及其应用
S0186,1,4,一元函数导数及其应用,数列
S0186,4,10,数列,指数函数
S0186,10,12,指数函数,立体几何初步
S0186,12,5,立体几何初步,空间向量与立体几何
S0186,5,11,空间向量与立体几何,对数函数
S0186,11,14,对数函数,函数应用
S0186,14,13,函数应用,幂函数
S0187,17,16,集合与逻辑,复数
S0187,16,12,复数,立体几何初步
S0187,12,15,立体几何初步,计数原理
S0187,15,7,计数原理,概率
S0187,7,6,概率,函数概念与性质
S0187,6,3,函数概念与性质,三角函数
S0187,3,9,三角函数,平面向量及其应用
S0187,9,14,平面向量及其应用,函数应用
S0187,14,2,函数应用,平面解析几何
S0187,2,1,平面解析几何,一元函数导数及其应用
S0187,1,4,一元函数导数及其应用,数列
S0187,4,5,数列,空间向量与立体几何
S0187,5,8,空间向量与立体几何,统计
S0187,8,11,统计,对数函数
S0187,11,13,对数函数,幂函数
S0187,13,10,幂函数,指数函数
S0188,17,16,集合与逻辑,复数
S0188,16,12,复数,立体几何初步
S0188,12,15,立体几何初步,计数原理
S0188,15,7,计数原理,概率
S0188,7,6,概率,函数概念与性质
S0188,6,3,函数概念与性质,三角函数
S0188,3,4,三角函数,数列
S0188,4,1,数列,一元函数导数及其应用
S0188,1,11,一元函数导数及其应用,对数函数
S0188,11,9,对数函数,平面向量及其应用
S0188,9,13,平面向量及其应用,幂函数
S0188,13,14,幂函数,函数应用
S0188,14,10,函数应用,指数函数
S0188,10,5,指数函数,空间向量与立体几何
S0188,5,2,空间向量与立体几何,平面解析几何
S0188,2,8,平面解析几何,统计
S0189,17,16,集合与逻辑,复数
S0189,16,12,复数,立体几何初步
S0189,12,8,立体几何初步,统计
S0189,8,6,统计,函数概念与性质
S0189,6,3,函数概念与性质,三角函数
S0189,3,1,三角函数,一元函数导数及其应用
S0189,1,10,一元函数导数及其应用,指数函数
S0189,10,13,指数函数,幂函数
S0189,13,14,幂函数,函数应用
S0189,14,15,函数应用,计数原理
S0189,15,7,计数原理,概率
S0189,7,9,概率,平面向量及其应用
S0189,9,2,平面向量及其应用,平面解析几何
S0189,2,5,平面解析几何,空间向量与立体几何
S0189,5,4,空间向量与立体几何,数列
S0189,4,11,数列,对数函数
S0190,17,16,集合与逻辑,复数
S0190,16,6,复数,函数概念与性质
S0190,6,3,函数概念与性质,三角函数
S0190,3,4,三角函数,数列
S0190,4,11,数列,对数函数
S0190,11,9,对数函数,平面向量及其应用
S0190,9,10,平面向量及其应用,指数函数
S0190,10,12,指数函数,立体几何初步
S0190,12,5,立体几何初步,空间向量与立体几何
S0190,5,2,空间向量与立体几何,平面解析几何
S0190,2,1,平面解析几何,一元函数导数及其应用
S0190,1,14,一元函数导数及其应用,函数应用
S0190,14,13,函数应用,幂函数
S0190,13,15,幂函数,计数原理
S0190,15,7,计数原理,概率
S0190,7,8,概率,统计
S0191,17,16,集合与逻辑,复数
S0191,16,12,复数,立体几何初步
S0191,12,8,立体几何初步,统计
S0191,8,6,统计,函数概念与性质
S0191,6,3,函数概念与性质,三角函数
S0191,3,1,三角函数,一元函数导数及其应用
S0191,1,4,一元函数导数及其应用,数列
S0191,4,14,数列,函数应用
S0191,14,10,函数应用,指数函数
S0191,10,15,指数函数,计数原理
S0191,15,7,计数原理,概率
S0191,7,9,概率,平面向量及其应用
S0191,9,2,平面向量及其应用,平面解析几何
S0191,2,5,平面解析几何,空间向量与立体几何
S0191,5,11,空间向量与立体几何,对数函数
S0191,11,13,对数函数,幂函数
S0192,17,16,集合与逻辑,复数
S0192,16,12,复数,立体几何初步
S0192,12,8,立体几何初步,统计
S0192,8,6,统计,函数概念与性质
S0192,6,13,函数概念与性质,幂函数
S0192,13,14,幂函数,函数应用
S0192,14,11,函数应用,对数函数
S0192,11,15,对数函数,计数原理
S0192,15,7,计数原理,概率
S0192,7,3,概率,三角函数
S0192,3,9,三角函数,平面向量及其应用
S0192,9,5,平面向量及其应用,空间向量与立体几何
S0192,5,2,空间向量与立体几何,平面解析几何
S0192,2,1,平面解析几何,一元函数导数及其应用
S0192,1,4,一元函数导数及其应用,数列
S0192,4,10,数列,指数函数
S0193,17,16,集合与逻辑,复数
S0193,16,12,复数,立体几何初步
S0193,12,15,立体几何初步,计数原理
S0193,15,8,计数原理,统计
S0193,8,6,统计,函数概念与性质
S0193,6,3,函数概念与性质,三角函数
S0193,3,4,三角函数,数列
S0193,4,1,数列,一元函数导数及其应用
S0193,1,9,一元函数导数及其应用,平面向量及其应用
S0193,9,2,平面向量及其应用,平面解析几何
S0193,2,5,平面解析几何,空间向量与立体几何
S0193,5,11,空间向量与立体几何,对数函数
S0193,11,7,对数函数,概率
S0193,7,14,概率,函数应用
S0193,14,10,函数应用,指数函数
S0193,10,13,指数函数,幂函数
S0194,17,16,集合与逻辑,复数
S0194,16,12,复数,立体几何初步
S0194,12,8,立体几何初步,统计
S0194,8,6,统计,函数概念与性质
S0194,6,4,函数概念与性质,数列
S0194,4,1,数列,一元函数导数及其应用
S0194,1,3,一元函数导数及其应用,三角函数
S0194,3,9,三角函数,平面向量及其应用
S0194,9,5,平面向量及其应用,空间向量与立体几何
S0194,5,2,空间向量与立体几何,平面解析几何
S0194,2,11,平面解析几何,对数函数
S0194,11,10,对数函数,指数函数
S0194,10,14,指数函数,函数应用
S0194,14,15,函数应用,计数原理
S0194,15,7,计数原理,概率
S0194,7,13,概率,幂函数
S0195,17,16,集合与逻辑,复数
S0195,16,15,复数,计数原理
S0195,15,7,计数原理,概率
S0195,7,12,概率,立体几何初步
S0195,12,8,立体几何初步,统计
S0195,8,6,统计,函数概念与性质
S0195,6,13,函数概念与性质,幂函数
S0195,13,11,幂函数,对数函数
S0195,11,3,对数函数,三角函数
S0195,3,9,三角函数,平面向量及其应用
S0195,9,5,平面向量及其应用,空间向量与立体几何
S0195,5,1,空间向量与立体几何,一元函数导数及其应用
S0195,1,2,一元函数导数及其应用,平面解析几何
S0195,2,4,平面解析几何,数列
S0195,4,14,数列,函数应用
S0195,14,10,函数应用,指数函数
S0196,17,16,集合与逻辑,复数
S0196,16,12,复数,立体几何初步
S0196,12,8,立体几何初步,统计
S0196,8,6,统计,函数概念与性质
S0196,6,3,函数概念与性质,三角函数
S0196,3,13,三角函数,幂函数
S0196,13,9,幂函数,平面向量及其应用
S0196,9,14,平面向量及其应用,函数应用
S0196,14,11,函数应用,对数函数
S0196,11,5,对数函数,空间向量与立体几何
S0196,5,10,空间向量与立体几何,指数函数
S0196,10,15,指数函数,计数原理
S0196,15,7,计数原理,概率
S0196,7,4,概率,数列
S0196,4,1,数列,一元函数导数及其应用
S0196,1,2,一元函数导数及其应用,平面解析几何
S0197,17,16,集合与逻辑,复数
S0197,16,6,复数,函数概念与性质
S0197,6,3,函数概念与性质,三角函数
S0197,3,13,三角函数,幂函数
S0197,13,10,幂函数,指数函数
S0197,10,12,指数函数,立体几何初步
S0197,12,15,立体几何初步,计数原理
S0197,15,7,计数原理,概率
S0197,7,11,概率,对数函数
S0197,11,8,对数函数,统计
S0197,8,14,统计,函数应用
S0197,14,9,函数应用,平面向量及其应用
S0197,9,2,平面向量及其应用,平面解析几何
S0197,2,1,平面解析几何,一元函数导数及其应用
S0197,1,4,一元函数导数及其应用,数列
S0197,4,5,数列,空间向量与立体几何
S0198,17,16,集合与逻辑,复数
S0198,16,12,复数,立体几何初步
S0198,12,15,立体几何初步,计数原理
S0198,15,7,计数原理,概率
S0198,7,8,概率,统计
S0198,8,6,统计,函数概念与性质
S0198,6,3,函数概念与性质,三角函数
S0198,3,1,三角函数,一元函数导数及其应用
S0198,1,4,一元函数导数及其应用,数列
S0198,4,10,数列,指数函数
S0198,10,13,指数函数,幂函数
S0198,13,14,幂函数,函数应用
S0198,14,9,函数应用,平面向量及其应用
S0198,9,5,平面向量及其应用,空间向量与立体几何
S0198,5,2,空间向量与立体几何,平面解析几何
S0198,2,11,平面解析几何,对数函数
S0199,17,16,集合与逻辑,复数
S0199,16,8,复数,统计
S0199,8,6,统计,函数概念与性质
S0199,6,3,函数概念与性质,三角函数
S0199,3,10,三角函数,指数函数
S0199,10,13,指数函数,幂函数
S0199,13,12,幂函数,立体几何初步
S0199,12,15,立体几何初步,计数原理
S0199,15,7,计数原理,概率
S0199,7,11,概率,对数函数
S0199,11,14,对数函数,函数应用
S0199,14,9,函数应用,平面向量及其应用
S0199,9,5,平面向量及其应用,空间向量与立体几何
S0199,5,2,空间向量与立体几何,平面解析几何
S0199,2,1,平面解析几何,一元函数导数及其应用
S0199,1,4,一元函数导数及其应用,数列
S0200,17,12,集合与逻辑,立体几何初步
S0200,12,8,立体几何初步,统计
S0200,8,6,统计,函数概念与性质
S0200,6,3,函数概念与性质,三角函数
S0200,3,1,三角函数,一元函数导数及其应用
S0200,1,4,一元函数导数及其应用,数列
S0200,4,11,数列,对数函数
S0200,11,13,对数函数,幂函数
S0200,13,10,幂函数,指数函数
S0200,10,14,指数函数,函数应用
S0200,14,9,函数应用,平面向量及其应用
S0200,9,2,平面向量及其应用,平面解析几何
S0200,2,5,平面解析几何,空间向量与立体几何
S0200,5,15,空间向量与立体几何,计数原理
S0200,15,7,计数原理,概率
S0200,7,16,概率,复数
